contig,gene,intron,conf,strand
1057,763.4,147.54,97.4712,0.62
1058,1053.62857143,125.985714286,99.2272857143,0.8
1060,1013.65625,21.71875,99.91375,0.8125
1061,1000.60869565,144.086956522,96.9243478261,0.695652173913
1062,525.56,83.8,97.8032,0.92
1065,924.705263158,67.7052631579,99.5414736842,0.747368421053
1066,794.136363636,19.5454545455,97.7245454545,0.681818181818
1067,1128.42857143,54.9047619048,99.950952381,0.857142857143
1068,1010.42857143,134.25,99.453452381,0.666666666667
1070,866.227272727,68.2575757576,98.9009090909,0.69696969697
1071,1089.89473684,241.131578947,98.4513157895,0.868421052632
1074,864.753246753,76.2077922078,99.4097402597,0.519480519481
1078,702.26,83.59,97.627,0.84
1083,916.057142857,96.6285714286,99.0854285714,0.628571428571
1086,984.909090909,76.6,98.7810909091,0.709090909091
1088,1001.46551724,134.25862069,98.9544827586,0.810344827586
1094,1029.04347826,101.057971014,99.4056521739,0.811594202899
1095,786.272727273,209.848484848,98.0211111111,0.666666666667
1103,1029.0212766,94.3191489362,99.2046808511,0.468085106383
1104,1083.65671642,150.731343284,98.3564179104,0.626865671642
1107,1134.73076923,119.538461538,99.5134615385,0.730769230769
1108,839.357142857,3.88095238095,99.8123809524,0.97619047619
1109,1153.3,122.25,98.2778333333,0.883333333333
1110,844.214285714,138.69047619,98.8688095238,0.666666666667
1113,1404.0,137.666666667,97.7164285714,0.809523809524
1118,764.133333333,217.577777778,91.0671111111,0.777777777778
1119,1036.47826087,142.376811594,99.0107246377,0.739130434783
1122,708.426229508,74.4344262295,96.4902459016,0.516393442623
1123,590.535714286,120.178571429,98.6425,0.857142857143
1124,1148.28571429,104.904761905,98.9380952381,0.52380952381
1125,849.1,111.266666667,98.8636666667,0.666666666667
1128,814.808510638,166.595744681,99.3246808511,0.63829787234
1133,1102.03225806,110.806451613,99.7574193548,0.806451612903
1135,1089.2,177.842857143,98.0701428571,0.628571428571
1138,1069.68965517,106.448275862,99.8420689655,0.586206896552
1140,1039.16,113.5,99.8084,0.82
1141,937.150943396,104.566037736,99.4790566038,0.622641509434
1142,826.386363636,132.113636364,99.9697727273,0.795454545455
1145,901.435294118,119.058823529,98.2349411765,0.752941176471
1147,887.670588235,66.3294117647,97.2010588235,0.729411764706
1150,856.555555556,213.314814815,97.4418518519,0.666666666667
1153,1031.41666667,77.6111111111,99.7172222222,0.722222222222
1154,1155.6,117.8,98.918,0.666666666667
1156,819.133333333,125.377777778,96.1908888889,0.711111111111
1161,1204.63636364,172.0,96.2527272727,0.606060606061
1163,998.171428571,148.542857143,99.7394285714,1.0
1164,1068.85714286,148.80952381,98.809047619,1.0
1165,1152.40625,140.53125,98.08453125,0.6875
1168,876.824324324,77.9054054054,99.672972973,0.891891891892
1172,1082.82258065,194.532258065,99.1025806452,0.790322580645
1174,881.494505495,79.8461538462,99.7708791209,0.67032967033
1175,973.571428571,101.8,98.5994285714,0.742857142857
1176,992.545454545,176.309090909,99.3089090909,0.709090909091
1181,928.113636364,105.568181818,99.6461363636,0.5
1182,1078.27027027,104.621621622,98.8116216216,0.72972972973
1183,827.358695652,89.2934782609,97.435326087,0.836956521739
1184,839.685714286,182.6,97.5188571429,0.642857142857
1185,748.972477064,110.211009174,97.9750458716,0.853211009174
1188,908.109090909,60.1090909091,99.2423636364,0.963636363636
1189,1359.16129032,178.709677419,99.4059677419,0.774193548387
1191,1037.91304348,120.869565217,96.2656521739,0.695652173913
1194,1142.5625,125.604166667,99.159375,0.666666666667
1202,852.914893617,117.882978723,96.8756382979,0.585106382979
1204,920.375,67.1607142857,99.2475,0.803571428571
1205,949.696202532,52.8607594937,99.9592405063,0.708860759494
1206,964.56,122.32,98.7566666667,0.653333333333
1208,979.0625,66.0,99.63875,0.84375
1211,817.222222222,120.092592593,99.8011111111,0.685185185185
1213,634.902173913,134.673913043,96.522173913,0.804347826087
1214,976.5,165.166666667,98.4416666667,0.708333333333
1215,951.307692308,67.7435897436,96.6951282051,0.679487179487
1216,1016.0,91.0952380952,99.82,0.952380952381
1217,1053.32857143,112.614285714,98.4398571429,0.785714285714
1220,645.913043478,235.057971014,95.6862318841,0.695652173913
1221,971.703703704,145.407407407,99.4022222222,0.728395061728
1222,937.25,47.2916666667,98.3666666667,0.583333333333
1223,1024.25,116.673076923,97.6721153846,0.673076923077
1226,1090.43037975,153.46835443,99.4894936709,0.73417721519
1228,857.237623762,77.702970297,96.3095049505,0.732673267327
1230,872.5,280.333333333,96.0846666667,0.633333333333
1233,1056.90909091,50.3090909091,98.3427272727,0.672727272727
1237,882.4,121.266666667,97.9388333333,0.7
1238,919.315217391,145.369565217,99.8467391304,0.652173913043
1241,1046.75,166.234375,97.1465625,0.71875
1242,799.967032967,171.384615385,99.6654945055,0.714285714286
1243,713.142857143,199.571428571,97.8076190476,0.809523809524
1245,965.681818182,97.3939393939,98.1762121212,0.757575757576
1246,1186.16,78.16,95.5472,0.76
1247,711.2,152.24,93.4528,0.64
1248,857.72,65.08,99.3512,0.76
1250,733.516129032,75.6774193548,98.3153225806,0.661290322581
1253,378.5,179.571428571,89.93,0.571428571429
1254,997.162790698,97.3488372093,99.626744186,0.790697674419
1255,980.211267606,124.253521127,99.9766197183,0.605633802817
1258,930.280487805,168.914634146,97.8293902439,0.682926829268
1259,1096.64705882,129.980392157,99.9507843137,0.705882352941
1264,906.142857143,103.666666667,99.9576190476,0.428571428571
1265,880.957746479,120.070422535,98.948028169,0.647887323944
1268,958.761904762,89.5396825397,99.7274603175,0.714285714286
1270,931.578125,66.15625,99.99546875,0.75
1273,811.561797753,174.764044944,98.7597752809,0.707865168539
1275,928.916666667,78.6666666667,99.9961111111,0.638888888889
1276,792.130434783,110.869565217,99.9966666667,0.594202898551
1277,1043.0,217.533333333,97.86,0.533333333333
1278,798.621621622,125.189189189,98.9116216216,0.810810810811
1279,884.810810811,179.918918919,94.7745945946,0.783783783784
1281,892.903225806,186.935483871,98.9264516129,0.645161290323
1283,945.024390244,206.87804878,98.6365853659,0.853658536585
1284,1225.77777778,86.8888888889,99.9974074074,0.740740740741
1285,1056.96363636,76.6181818182,99.9963636364,0.836363636364
1289,906.431818182,109.170454545,99.2306818182,0.761363636364
1290,762.444444444,92.2962962963,99.9525925926,0.62962962963
1291,1146.03448276,32.9310344828,98.5186206897,0.724137931034
1293,751.806451613,104.483870968,99.5890322581,0.903225806452
1294,955.419354839,93.4516129032,99.6650537634,0.956989247312
1295,649.84,68.6533333333,97.7952,0.88
1296,954.285714286,45.875,99.8607142857,0.660714285714
1298,1253.45454545,122.696969697,97.5906060606,0.818181818182
1299,1211.28125,113.78125,99.9459375,0.84375
1300,1020.65957447,172.29787234,98.8770212766,0.808510638298
1304,743.5,227.9375,97.2785416667,0.875
1308,845.666666667,38.2716049383,99.9748148148,0.876543209877
1311,985.557377049,84.9016393443,99.523442623,0.737704918033
1312,996.956521739,86.4565217391,99.9863043478,0.782608695652
1313,1106.875,137.541666667,99.8079166667,0.791666666667
1314,1031.76470588,177.941176471,99.8049019608,0.529411764706
1315,904.857142857,76.7619047619,99.9957142857,0.809523809524
1316,936.85106383,92.3085106383,99.5428723404,0.702127659574
1320,925.111111111,188.740740741,99.327037037,0.666666666667
1321,1348.18181818,102.545454545,99.6918181818,0.818181818182
1322,753.821428571,231.321428571,99.0389285714,0.678571428571
1323,1110.71428571,164.4,99.6462857143,0.542857142857
1324,953.814285714,145.185714286,99.2052857143,0.642857142857
1326,1046.58441558,166.857142857,99.0722077922,0.727272727273
1328,825.821428571,93.7619047619,98.2702380952,0.690476190476
1329,955.869565217,101.043478261,99.5556521739,0.739130434783
1330,1020.76785714,122.0,99.1758928571,0.75
1331,1144.49350649,131.402597403,99.3337662338,0.805194805195
1332,960.137931034,61.5747126437,99.9947126437,0.620689655172
1333,961.28,51.08,99.1862,0.62
1341,1010.03797468,146.924050633,99.7239240506,0.810126582278
1343,979.894736842,104.105263158,97.0471929825,0.701754385965
1346,973.148148148,70.5185185185,99.9560493827,0.950617283951
1348,784.538461538,180.446153846,97.7996923077,0.938461538462
1349,787.818181818,90.2121212121,99.9651515152,0.939393939394
1352,911.25,84.0416666667,98.7858333333,0.916666666667
1354,698.366666667,83.8444444444,98.0697777778,0.722222222222
1355,892.108108108,162.581081081,98.2601351351,0.783783783784
1357,778.464285714,71.5,99.093125,0.857142857143
1359,1039.87755102,141.673469388,96.9630612245,0.755102040816
1362,1157.85714286,250.380952381,97.3652380952,0.428571428571
1363,879.928571429,80.8928571429,99.9885714286,0.785714285714
1365,897.983050847,110.966101695,98.6840677966,0.762711864407
1367,1162.88888889,44.9259259259,99.7337037037,0.703703703704
1368,985.608695652,104.195652174,99.6110869565,0.695652173913
1371,939.5,134.394736842,97.8282894737,0.763157894737
1375,686.363636364,257.787878788,96.0560606061,0.545454545455
1376,1159.28,203.16,98.44,0.68
1381,956.442622951,170.31147541,98.5981967213,0.819672131148
1382,831.526315789,20.9824561404,98.968245614,0.877192982456
1383,925.111111111,148.086419753,99.6722222222,0.555555555556
1384,894.083333333,79.1388888889,98.8658333333,0.611111111111
1385,956.0,78.4864864865,99.0675675676,0.783783783784
1387,882.578947368,189.184210526,96.6873684211,0.736842105263
1388,846.326923077,96.4615384615,99.9703846154,0.769230769231
1389,926.276923077,167.615384615,99.8666153846,0.938461538462
1390,1114.66666667,116.422222222,98.818,0.777777777778
1391,904.886792453,97.8113207547,99.9954716981,0.698113207547
1392,937.291666667,119.888888889,98.8808333333,0.75
1393,973.117647059,127.014705882,99.5044117647,0.676470588235
1394,1128.22727273,146.272727273,99.0143181818,0.681818181818
1400,745.285714286,65.4761904762,96.6947619048,0.571428571429
1401,668.771428571,305.857142857,95.9791428571,0.657142857143
1403,938.037037037,37.0864197531,99.7392592593,0.802469135802
1404,898.891566265,84.2771084337,99.4778313253,0.674698795181
1405,832.102803738,77.4392523364,98.501682243,0.803738317757
1406,1035.09090909,114.113636364,99.6818181818,0.795454545455
1409,902.393442623,141.278688525,99.6529508197,0.655737704918
1410,983.95,83.7833333333,99.4816666667,0.683333333333
1411,732.603448276,56.8965517241,99.1731034483,0.896551724138
1412,1010.7173913,88.1304347826,99.6363043478,0.760869565217
1415,1064.10344828,107.344827586,97.905862069,0.551724137931
1420,1160.46875,17.53125,99.9228125,0.96875
1421,1046.13953488,143.906976744,99.4295348837,0.790697674419
1423,1068.77272727,108.939393939,99.3622727273,0.575757575758
1424,1058.17647059,106.279411765,99.9575,0.852941176471
1426,729.5,167.184210526,98.8002631579,0.815789473684
1427,1126.92105263,132.368421053,99.7144736842,0.842105263158
1432,1194.56716418,126.208955224,98.9447761194,0.880597014925
1434,841.166666667,123.277777778,95.887962963,0.759259259259
1437,1155.19178082,159.616438356,99.8012328767,0.821917808219
1439,695.593406593,192.791208791,97.1031868132,0.758241758242
1440,778.333333333,296.759259259,98.112037037,0.666666666667
1441,986.494117647,72.7647058824,99.9855294118,0.694117647059
1442,1077.14285714,89.9285714286,99.8576190476,0.607142857143
1446,840.305882353,127.541176471,98.9,0.6
1447,1051.14285714,50.3571428571,99.6875,1.0
1448,940.865671642,76.1044776119,99.976119403,0.701492537313
1450,2823.28571429,195.821428571,99.5232142857,0.678571428571
1451,895.769230769,87.3846153846,98.208974359,0.782051282051
1456,1025.0,90.5384615385,99.91,0.846153846154
1462,993.5,159.625,97.6933333333,0.666666666667
1464,1047.77272727,126.636363636,98.1472727273,0.727272727273
1466,1481.79411765,141.735294118,99.4220588235,0.764705882353
1467,993.607142857,97.9880952381,99.4623809524,0.642857142857
1468,911.569620253,190.607594937,98.5251898734,0.772151898734
1472,872.928571429,123.095238095,94.8845238095,0.738095238095
1473,876.921875,52.90625,99.825,0.71875
1474,1065.44827586,72.5517241379,99.9875862069,0.620689655172
1475,1112.85714286,176.666666667,99.5623809524,0.809523809524
1476,887.956521739,154.014492754,98.9136231884,0.753623188406
1478,1224.40816327,92.1224489796,99.0587755102,0.673469387755
1480,921.965517241,302.586206897,92.9265517241,0.655172413793
1481,811.217391304,49.7391304348,98.1965217391,0.565217391304
1483,978.945054945,88.8021978022,99.7579120879,0.703296703297
1484,938.488372093,246.534883721,97.4465116279,0.488372093023
1486,839.254237288,259.966101695,98.6966101695,0.71186440678
1487,675.043478261,128.413043478,97.8984782609,0.652173913043
1489,960.431818182,86.9772727273,97.4056818182,0.886363636364
1490,817.168674699,106.048192771,97.0691566265,0.710843373494
1491,872.486486486,93.5675675676,97.2540540541,0.540540540541
1495,845.0,100.391304348,98.2956521739,0.391304347826
1499,789.846153846,207.576923077,97.7303846154,0.846153846154
1500,618.590909091,163.878787879,99.7986363636,0.742424242424
1501,805.315789474,90.5964912281,97.9838596491,0.789473684211
1503,860.611650485,98.9708737864,99.0439805825,0.747572815534
1504,833.0,224.576271186,97.5028813559,0.796610169492
1507,1046.2962963,91.4691358025,99.4362962963,0.641975308642
1510,962.276923077,83.2461538462,99.6006153846,0.615384615385
1511,914.456521739,79.2391304348,99.1047826087,0.717391304348
1512,937.555555556,123.555555556,96.6762962963,0.814814814815
1513,903.870967742,83.8064516129,99.5651612903,0.666666666667
1514,762.666666667,30.9166666667,99.6238888889,0.944444444444
1515,987.8,97.7777777778,99.9922222222,0.844444444444
1517,838.571428571,134.142857143,99.7976190476,0.809523809524
1518,960.0,222.851851852,98.3864814815,0.685185185185
1520,779.646153846,77.9538461538,98.8806153846,0.784615384615
1522,792.028571429,90.0571428571,98.4057142857,0.857142857143
1525,1004.3,106.16,98.1278,0.6
1526,778.150943396,146.622641509,99.1781132075,0.77358490566
1527,624.297297297,174.27027027,98.3191891892,0.837837837838
1528,912.416666667,111.333333333,98.4025,0.861111111111
1530,920.810810811,101.513513514,99.3671621622,0.743243243243
1531,1024.03571429,177.142857143,98.9464285714,0.678571428571
1534,967.181818182,80.2045454545,99.9511363636,0.659090909091
1535,662.75,24.1944444444,98.8219444444,0.916666666667
1536,1032.84615385,51.4395604396,99.5379120879,0.89010989011
1540,963.838709677,127.548387097,99.2390322581,0.548387096774
1543,873.625,18.0833333333,98.8341666667,0.875
1544,841.829545455,108.090909091,99.8178409091,0.522727272727
1547,986.913043478,104.565217391,99.1863043478,0.782608695652
1550,1256.0,75.64,99.996,0.72
1551,920.568965517,173.465517241,97.39,0.689655172414
1552,948.142857143,79.9365079365,98.6993650794,0.777777777778
1553,915.188679245,32.6226415094,98.8586792453,0.716981132075
1555,1065.52941176,98.2549019608,99.8123529412,0.686274509804
1556,1112.95121951,107.609756098,99.9907317073,0.756097560976
1557,930.790322581,88.8548387097,99.9740322581,0.758064516129
1560,992.580645161,92.3548387097,98.5038709677,0.903225806452
1563,913.538461538,111.692307692,99.9953846154,0.538461538462
1567,864.471698113,129.924528302,99.0764150943,0.754716981132
1568,961.578125,79.625,99.0946875,0.796875
1569,926.173076923,45.1346153846,98.8209615385,0.788461538462
1570,952.432432432,76.4189189189,99.7172972973,0.810810810811
1571,840.19047619,59.3333333333,99.2338095238,0.809523809524
1572,861.153846154,89.6153846154,99.7976923077,0.769230769231
1575,860.333333333,122.314814815,98.4574074074,0.759259259259
1577,1037.98076923,132.903846154,98.6317307692,0.769230769231
1578,721.28,115.04,97.6616,0.6
1579,998.906976744,159.418604651,98.3390697674,0.558139534884
1580,973.803278689,215.786885246,98.8006557377,0.639344262295
1582,1031.47619048,118.158730159,98.0893650794,0.730158730159
1583,1005.90140845,245.647887324,98.3154929577,0.774647887324
1584,602.96875,155.552083333,98.2766666667,0.8125
1585,1036.55319149,147.936170213,97.8563829787,0.829787234043
1587,1036.19230769,79.5576923077,99.9828846154,0.730769230769
1589,992.535714286,103.178571429,99.9511904762,0.785714285714
1590,940.117647059,59.9411764706,99.3326470588,0.882352941176
1591,937.171052632,108.828947368,97.6025,0.763157894737
1594,976.637362637,79.7032967033,99.9883516484,0.802197802198
1595,901.657142857,55.6571428571,98.6917142857,0.571428571429
1601,986.3,53.75,99.95625,0.95
